schedule_season,schedule_week,team_home,score_home,score_away,team_away,favorite_margin,team_favorite_id,favorite_cover,spread_favorite,home_cover,fits_shank,fits_wever,fits_vergin,fits_vergin_monday,fits_gandar,fits_davis,fits_fodor
1984,12,TEN,31,20,NYJ,-11,NYJ,FALSE,-4.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,12,IND,17,50,NE,33,NE,TRUE,-6.5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1984,12,LVR,17,7,KC,10,LVR,TRUE,-9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,12,NYG,16,10,ARI,-6,PICK,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,12,PHI,16,10,WAS,-6,WAS,FALSE,-6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,12,LAC,34,28,MIA,-6,MIA,FALSE,-7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,12,SF,24,17,TB,7,SF,FALSE,-12,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1984,12,NO,27,24,PIT,-3,PIT,FALSE,-1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1984,13,DAL,20,17,NE,3,DAL,PUSH,-3,PUSH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,13,DET,31,28,GB,-3,GB,FALSE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1984,13,CIN,35,14,ATL,21,CIN,TRUE,-6.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,13,CLE,27,10,TEN,17,CLE,TRUE,-5.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,13,DEN,24,27,SEA,-3,DEN,FALSE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1984,13,LVR,21,7,IND,14,LVR,FALSE,-14.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,13,MIN,3,34,CHI,31,CHI,TRUE,-3.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,13,NO,3,35,SF,32,SF,TRUE,-8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1984,13,NYG,28,27,KC,1,NYG,FALSE,-7.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,13,PIT,52,24,LAC,28,PIT,TRUE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1984,13,ARI,17,16,PHI,1,ARI,FALSE,-4.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,13,TB,33,34,LAR,1,LAR,FALSE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1984,13,WAS,41,14,BUF,27,WAS,TRUE,-13,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,13,MIA,28,17,NYJ,11,MIA,FALSE,-13.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,14,MIN,17,31,WAS,14,WAS,TRUE,-9,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1984,14,ATL,17,35,SF,18,SF,TRUE,-13,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
1984,14,BUF,21,15,IND,6,BUF,TRUE,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,14,CLE,17,20,CIN,3,PICK,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,14,GB,27,14,TB,13,GB,TRUE,-6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,14,TEN,23,20,PIT,-3,PIT,FALSE,-6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1984,14,KC,16,13,DEN,-3,DEN,FALSE,-4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,14,LAR,34,21,NO,13,LAR,TRUE,-7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,14,MIA,34,45,LVR,-11,MIA,FALSE,-5.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1984,14,NE,10,33,ARI,-23,NE,FALSE,-3.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,14,NYJ,10,20,NYG,10,NYG,TRUE,-3.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,14,PHI,10,26,DAL,16,DAL,TRUE,-4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,14,SEA,38,17,DET,21,SEA,TRUE,-11.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,14,LAC,20,7,CHI,-13,CHI,FALSE,-1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
1984,15,NYJ,21,17,BUF,4,NYJ,FALSE,-6.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,15,SF,51,7,MIN,44,SF,TRUE,-17,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,15,CHI,14,20,GB,-6,CHI,FALSE,-3.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,15,DAL,28,30,WAS,2,PICK,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,15,DEN,16,13,LAC,3,DEN,FALSE,-7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,15,IND,17,35,MIA,18,MIA,TRUE,-12,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,15,KC,34,7,SEA,-27,SEA,FALSE,-4.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1984,15,LAR,27,16,TEN,11,LAR,FALSE,-11.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,15,NO,21,24,CIN,3,CIN,PUSH,-3,PUSH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,15,PHI,27,17,NE,-10,NE,FALSE,-3.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,15,PIT,23,20,CLE,3,PIT,FALSE,-9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,15,ARI,31,21,NYG,10,ARI,TRUE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,15,TB,23,6,ATL,17,TB,TRUE,-7.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,15,DET,3,24,LVR,21,LVR,TRUE,-6.5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
1984,16,SF,19,16,LAR,3,SF,FALSE,-6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1984,16,NYG,3,10,NO,-7,NYG,FALSE,-10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,16,SEA,14,31,DEN,-17,SEA,FALSE,-4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,16,ATL,26,10,PHI,-16,PHI,FALSE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,16,CIN,52,21,BUF,31,CIN,TRUE,-13.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,16,DET,13,30,CHI,-17,DET,FALSE,-2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,16,TEN,20,27,CLE,-7,TEN,FALSE,-2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,16,LVR,7,13,PIT,-6,LVR,FALSE,-6.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1984,16,MIN,14,38,GB,24,GB,TRUE,-7.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,16,NE,16,10,IND,6,NE,FALSE,-11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,16,LAC,21,42,KC,-21,LAC,FALSE,-2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,16,TB,41,21,NYJ,20,TB,TRUE,-4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,16,WAS,29,27,ARI,2,WAS,FALSE,-6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,16,MIA,28,21,DAL,7,MIA,TRUE,-6.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,1,ATL,27,28,DET,-1,ATL,FALSE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,1,BUF,9,14,LAC,5,LAC,PUSH,-5,PUSH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1985,1,CHI,38,28,TB,10,CHI,TRUE,-7.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,1,CIN,24,28,SEA,4,SEA,TRUE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1985,1,CLE,24,27,ARI,3,ARI,TRUE,-2.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,1,TEN,26,23,MIA,-3,MIA,FALSE,-7.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,1,LVR,31,0,NYJ,31,LVR,TRUE,-9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,1,LAR,20,16,DEN,-4,PICK,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,1,MIN,28,21,SF,-7,SF,FALSE,-11,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1985,1,NE,26,20,GB,6,NE,TRUE,-4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,1,NO,27,47,KC,20,PICK,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,1,NYG,21,0,PHI,21,NYG,TRUE,-6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,1,PIT,45,3,IND,42,PIT,TRUE,-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,1,DAL,44,14,WAS,-30,WAS,FALSE,-1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1985,2,KC,36,20,LVR,-16,LVR,FALSE,-1.5,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1985,2,CHI,20,7,NE,13,CHI,TRUE,-4.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,2,DEN,34,23,NO,11,DEN,TRUE,-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1985,2,DET,26,21,DAL,-5,DAL,FALSE,-5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,2,GB,23,20,NYG,-3,PICK,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1985,2,MIA,30,13,IND,17,MIA,PUSH,-17,PUSH,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1985,2,NYJ,42,3,BUF,39,NYJ,TRUE,-3.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1985,2,PHI,6,17,LAR,11,LAR,TRUE,-5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1985,2,LAC,35,49,SEA,14,SEA,TRUE,-4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,2,SF,35,16,ATL,19,SF,TRUE,-14,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1985,2,ARI,41,27,CIN,14,ARI,TRUE,-4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,2,TB,16,31,MIN,-15,TB,FALSE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,2,WAS,16,13,TEN,3,WAS,FALSE,-10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,2,CLE,17,7,PIT,-10,PIT,FALSE,-1.5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
1985,3,MIN,24,33,CHI,9,CHI,TRUE,-3.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1985,3,ATL,28,44,DEN,16,DEN,TRUE,-5.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1985,3,BUF,14,17,NE,3,NE,FALSE,-6.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,3,CIN,41,44,LAC,-3,CIN,FALSE,-4.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1985,3,DAL,20,7,CLE,13,DAL,TRUE,-7.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,3,GB,3,24,NYJ,-21,GB,FALSE,-4.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,3,IND,14,6,DET,-8,DET,FALSE,-5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,3,LVR,10,34,SF,24,SF,TRUE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,3,MIA,31,0,KC,31,MIA,TRUE,-4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,3,NO,20,13,TB,7,NO,TRUE,-2.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,3,NYG,27,17,ARI,10,NYG,TRUE,-1.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,3,PIT,20,0,TEN,20,PIT,TRUE,-6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,3,WAS,6,19,PHI,-13,WAS,FALSE,-14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,3,SEA,24,35,LAR,-11,SEA,FALSE,-6.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1985,4,BUF,20,27,MIN,7,MIN,TRUE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,4,CHI,45,10,WAS,35,CHI,TRUE,-6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,4,DEN,26,30,MIA,4,MIA,TRUE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1985,4,DET,30,9,TB,21,DET,TRUE,-4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,4,TEN,10,17,DAL,7,DAL,TRUE,-5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,4,KC,28,7,SEA,-21,SEA,FALSE,-2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1985,4,LAR,17,6,ATL,11,LAR,TRUE,-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,4,NE,20,35,LVR,-15,NE,FALSE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
